REGION,TECHNOLOGY,YEAR,VALUE
RE1,BACKSTOP_1,2022,0.0
RE1,BACKSTOP_1,2023,0.0
RE1,BACKSTOP_1,2024,0.0
RE1,BACKSTOP_1,2025,0.0
RE1,BACKSTOP_1,2026,0.0
RE1,BACKSTOP_1,2027,0.0
RE1,BACKSTOP_1,2028,0.0
RE1,BACKSTOP_1,2029,0.0
RE1,BACKSTOP_1,2030,0.0
RE1,BACKSTOP_1,2031,0.0
RE1,BACKSTOP_1,2032,0.0
RE1,BACKSTOP_1,2033,0.0
RE1,BACKSTOP_1,2034,0.0
RE1,BACKSTOP_1,2035,0.0
RE1,BACKSTOP_1,2036,0.0
RE1,BACKSTOP_1,2037,0.0
RE1,BACKSTOP_1,2038,0.0
RE1,BACKSTOP_1,2039,0.0
RE1,BACKSTOP_1,2040,0.0
RE1,BACKSTOP_1,2041,0.0
RE1,BACKSTOP_1,2042,0.0
RE1,BACKSTOP_1,2043,0.0
RE1,BACKSTOP_1,2044,0.0
RE1,BACKSTOP_1,2045,0.0
RE1,BACKSTOP_1,2046,0.0
RE1,BACKSTOP_1,2047,0.0
RE1,BACKSTOP_1,2048,0.0
RE1,BACKSTOP_1,2049,0.0
RE1,BACKSTOP_1,2050,0.0
RE1,BACKSTOP_1,2051,0.0
RE1,BACKSTOP_1,2052,0.0
RE1,BACKSTOP_1,2053,0.0
RE1,BACKSTOP_1,2054,0.0
RE1,BACKSTOP_1,2055,0.0
RE1,BACKSTOP_2,2022,0.0
RE1,BACKSTOP_2,2023,0.0
RE1,BACKSTOP_2,2024,0.0
RE1,BACKSTOP_2,2025,0.0
RE1,BACKSTOP_2,2026,0.0
RE1,BACKSTOP_2,2027,0.0
RE1,BACKSTOP_2,2028,0.0
RE1,BACKSTOP_2,2029,0.0
RE1,BACKSTOP_2,2030,0.0
RE1,BACKSTOP_2,2031,0.0
RE1,BACKSTOP_2,2032,0.0
RE1,BACKSTOP_2,2033,0.0
RE1,BACKSTOP_2,2034,0.0
RE1,BACKSTOP_2,2035,0.0
RE1,BACKSTOP_2,2036,0.0
RE1,BACKSTOP_2,2037,0.0
RE1,BACKSTOP_2,2038,0.0
RE1,BACKSTOP_2,2039,0.0
RE1,BACKSTOP_2,2040,0.0
RE1,BACKSTOP_2,2041,0.0
RE1,BACKSTOP_2,2042,0.0
RE1,BACKSTOP_2,2043,0.0
RE1,BACKSTOP_2,2044,0.0
RE1,BACKSTOP_2,2045,0.0
RE1,BACKSTOP_2,2046,0.0
RE1,BACKSTOP_2,2047,0.0
RE1,BACKSTOP_2,2048,0.0
RE1,BACKSTOP_2,2049,0.0
RE1,BACKSTOP_2,2050,0.0
RE1,BACKSTOP_2,2051,0.0
RE1,BACKSTOP_2,2052,0.0
RE1,BACKSTOP_2,2053,0.0
RE1,BACKSTOP_2,2054,0.0
RE1,BACKSTOP_2,2055,0.0
RE1,BBGDST,2022,0.0
RE1,BBGDST,2023,0.0
RE1,BBGDST,2024,0.0
RE1,BBGDST,2025,0.0
RE1,BBGDST,2026,0.0
RE1,BBGDST,2027,0.0
RE1,BBGDST,2028,0.0
RE1,BBGDST,2029,0.0
RE1,BBGDST,2030,0.0
RE1,BBGDST,2031,0.0
RE1,BBGDST,2032,0.0
RE1,BBGDST,2033,0.0
RE1,BBGDST,2034,0.0
RE1,BBGDST,2035,0.0
RE1,BBGDST,2036,0.0
RE1,BBGDST,2037,0.0
RE1,BBGDST,2038,0.0
RE1,BBGDST,2039,0.0
RE1,BBGDST,2040,0.0
RE1,BBGDST,2041,0.0
RE1,BBGDST,2042,0.0
RE1,BBGDST,2043,0.0
RE1,BBGDST,2044,0.0
RE1,BBGDST,2045,0.0
RE1,BBGDST,2046,0.0
RE1,BBGDST,2047,0.0
RE1,BBGDST,2048,0.0
RE1,BBGDST,2049,0.0
RE1,BBGDST,2050,0.0
RE1,BBGDST,2051,0.0
RE1,BBGDST,2052,0.0
RE1,BBGDST,2053,0.0
RE1,BBGDST,2054,0.0
RE1,BBGDST,2055,0.0
RE1,DEMAGFDSL,2022,21.39170817107899
RE1,DEMAGFDSL,2023,21.75070692033452
RE1,DEMAGFDSL,2024,23.48433960801502
RE1,DEMAGFDSL,2025,24.353422038041
RE1,DEMAGFDSL,2026,25.02159969152332
RE1,DEMAGFDSL,2027,25.73943012880467
RE1,DEMAGFDSL,2028,26.48759604019028
RE1,DEMAGFDSL,2029,27.26009162451188
RE1,DEMAGFDSL,2030,28.05164625206567
RE1,DEMAGFDSL,2031,28.86244353333332
RE1,DEMAGFDSL,2032,29.69949803155579
RE1,DEMAGFDSL,2033,30.56409673888371
RE1,DEMAGFDSL,2034,31.4537852576388
RE1,DEMAGFDSL,2035,32.41861114089633
RE1,DEMAGFDSL,2036,33.41242295177392
RE1,DEMAGFDSL,2037,34.47636576263655
RE1,DEMAGFDSL,2038,35.57251282896465
RE1,DEMAGFDSL,2039,36.70186783584656
RE1,DEMAGFDSL,2040,37.865434871646
RE1,DEMAGFDSL,2041,39.06426129331746
RE1,DEMAGFDSL,2042,40.42108597365747
RE1,DEMAGFDSL,2043,41.81982138156242
RE1,DEMAGFDSL,2044,43.26173347286335
RE1,DEMAGFDSL,2045,44.74812817992526
RE1,DEMAGFDSL,2046,46.28035272359135
RE1,DEMAGFDSL,2047,47.85982566964628
RE1,DEMAGFDSL,2048,49.57129617172102
RE1,DEMAGFDSL,2049,51.4619872410403
RE1,DEMAGFDSL,2050,53.41321740382052
RE1,DEMAGFDSL,2051,55.42679271152783
RE1,DEMAGFDSL,2052,57.50456652875209
RE1,DEMAGFDSL,2053,59.64841217326001
RE1,DEMAGFDSL,2054,61.8779789743438
RE1,DEMAGFDSL,2055,61.8779789743438
RE1,DEMAGFELC,2022,3.187044026954857
RE1,DEMAGFELC,2023,3.351383972607565
RE1,DEMAGFELC,2024,3.406067970091571
RE1,DEMAGFELC,2025,3.532115961122605
RE1,DEMAGFELC,2026,3.629025584379814
RE1,DEMAGFELC,2027,3.733136634602677
RE1,DEMAGFELC,2028,3.841647411981113
RE1,DEMAGFELC,2029,3.95368686085269
RE1,DEMAGFELC,2030,4.068490551673469
RE1,DEMAGFELC,2031,4.186085114520813
RE1,DEMAGFELC,2032,4.307487911584928
RE1,DEMAGFELC,2033,4.432885602691693
RE1,DEMAGFELC,2034,4.561922212520638
RE1,DEMAGFELC,2035,4.701856423681391
RE1,DEMAGFELC,2036,4.845994629559388
RE1,DEMAGFELC,2037,5.000304335115323
RE1,DEMAGFELC,2038,5.159284807866439
RE1,DEMAGFELC,2039,5.323081617996461
RE1,DEMAGFELC,2040,5.491840394178453
RE1,DEMAGFELC,2041,5.66571304057644
RE1,DEMAGFELC,2042,5.862501077279783
RE1,DEMAGFELC,2043,6.06536766629266
RE1,DEMAGFELC,2044,6.274496416423308
RE1,DEMAGFELC,2045,6.490076734505123
RE1,DEMAGFELC,2046,6.712304015675426
RE1,DEMAGFELC,2047,6.941384002636089
RE1,DEMAGFELC,2048,7.189608349420947
RE1,DEMAGFELC,2049,7.463826079194737
RE1,DEMAGFELC,2050,7.746824139632172
RE1,DEMAGFELC,2051,8.038864472697721
RE1,DEMAGFELC,2052,8.340215882448545
RE1,DEMAGFELC,2053,8.651150066865064
RE1,DEMAGFELC,2054,8.974516880456846
RE1,DEMAGFELC,2055,8.974516880456846
RE1,DEMAGFGSL,2022,5.814521892440641
RE1,DEMAGFGSL,2023,5.912102044077053
RE1,DEMAGFGSL,2024,6.383324120030612
RE1,DEMAGFGSL,2025,6.619551109184964
RE1,DEMAGFGSL,2026,6.801169779461877
RE1,DEMAGFGSL,2027,6.9962846696769
RE1,DEMAGFGSL,2028,7.199645104232297
RE1,DEMAGFGSL,2029,7.409618634607162
RE1,DEMAGFGSL,2030,7.624772640669208
RE1,DEMAGFGSL,2031,7.845157029941309
RE1,DEMAGFGSL,2032,8.07267844452944
RE1,DEMAGFGSL,2033,8.307686704278417
RE1,DEMAGFGSL,2034,8.549514674571665
RE1,DEMAGFGSL,2035,8.811765878353683
RE1,DEMAGFGSL,2036,9.081895803615923
RE1,DEMAGFGSL,2037,9.371088172670012
RE1,DEMAGFGSL,2038,9.669034043168535
RE1,DEMAGFGSL,2039,9.976006228711544
RE1,DEMAGFGSL,2040,10.29227765251416
RE1,DEMAGFGSL,2041,10.61813299871149
RE1,DEMAGFGSL,2042,10.98693415953746
RE1,DEMAGFGSL,2043,11.36712715690722
RE1,DEMAGFGSL,2044,11.75905609274256
RE1,DEMAGFGSL,2045,12.16307593506488
RE1,DEMAGFGSL,2046,12.57955287459732
RE1,DEMAGFGSL,2047,13.00887249447061
RE1,DEMAGFGSL,2048,13.47407062731
RE1,DEMAGFGSL,2049,13.98798305183452
RE1,DEMAGFGSL,2050,14.51835072534386
RE1,DEMAGFGSL,2051,15.06566455420705
RE1,DEMAGFGSL,2052,15.63042830506548
RE1,DEMAGFGSL,2053,16.21315116807242
RE1,DEMAGFGSL,2054,16.81917406571952
RE1,DEMAGFGSL,2055,16.81917406571952
RE1,DEMAGFNGS,2022,0.1453762574743178
RE1,DEMAGFNGS,2023,0.1463858150573351
RE1,DEMAGFNGS,2024,0.1487279880821016
RE1,DEMAGFNGS,2025,0.1542319487406825
RE1,DEMAGFNGS,2026,0.1584635652026557
RE1,DEMAGFNGS,2027,0.1630096362654551
RE1,DEMAGFNGS,2028,0.1677478240369356
RE1,DEMAGFNGS,2029,0.1726400933524095
RE1,DEMAGFNGS,2030,0.1776530649402064
RE1,DEMAGFNGS,2031,0.1827879016185271
RE1,DEMAGFNGS,2032,0.1880890271138003
RE1,DEMAGFNGS,2033,0.1935645920385801
RE1,DEMAGFNGS,2034,0.1991990525183217
RE1,DEMAGFNGS,2035,0.2053093632556717
RE1,DEMAGFNGS,2036,0.2116032439281182
RE1,DEMAGFNGS,2037,0.2183412691966682
RE1,DEMAGFNGS,2038,0.2252832462987808
RE1,DEMAGFNGS,2039,0.2324355316432947
RE1,DEMAGFNGS,2040,0.2398044841930204
RE1,DEMAGFNGS,2041,0.2473967369338217
RE1,DEMAGFNGS,2042,0.2559896038508986
RE1,DEMAGFNGS,2043,0.2648478943776588
RE1,DEMAGFNGS,2044,0.2739796259021532
RE1,DEMAGFNGS,2045,0.2833930689866569
RE1,DEMAGFNGS,2046,0.2930967556763051
RE1,DEMAGFNGS,2047,0.3030996698488069
RE1,DEMAGFNGS,2048,0.3139385339039224
RE1,DEMAGFNGS,2049,0.3259124145204624
RE1,DEMAGFNGS,2050,0.3382696935088982
RE1,DEMAGFNGS,2051,0.3510218087212374
RE1,DEMAGFNGS,2052,0.364180497646855
RE1,DEMAGFNGS,2053,0.3777576241400105
RE1,DEMAGFNGS,2054,0.3918776287965037
RE1,DEMAGFNGS,2055,0.3918776287965037
RE1,DEMAGFWOO,2022,13.08623519985924
RE1,DEMAGFWOO,2023,13.75968505512133
RE1,DEMAGFWOO,2024,14.58526615232129
RE1,DEMAGFWOO,2025,15.12502152810836
RE1,DEMAGFWOO,2026,15.54000228020696
RE1,DEMAGFWOO,2027,15.98582056399691
RE1,DEMAGFWOO,2028,16.45047910350845
RE1,DEMAGFWOO,2029,16.93024791484764
RE1,DEMAGFWOO,2030,17.42185360228343
RE1,DEMAGFWOO,2031,17.92541019958417
RE1,DEMAGFWOO,2032,18.44527419594734
RE1,DEMAGFWOO,2033,18.98224489522248
RE1,DEMAGFWOO,2034,19.53479796059711
RE1,DEMAGFWOO,2035,20.13401610055097
RE1,DEMAGFWOO,2036,20.75123634216352
RE1,DEMAGFWOO,2037,21.4120123880858
RE1,DEMAGFWOO,2038,22.09278932162261
RE1,DEMAGFWOO,2039,22.79419049494781
RE1,DEMAGFWOO,2040,23.5168395106949
RE1,DEMAGFWOO,2041,24.26138684403978
RE1,DEMAGFWOO,2042,25.10406112890846
RE1,DEMAGFWOO,2043,25.97276463692649
RE1,DEMAGFWOO,2044,26.86828360705315
RE1,DEMAGFWOO,2045,27.79142910621382
RE1,DEMAGFWOO,2046,28.74303784410065
RE1,DEMAGFWOO,2047,29.72399084014486
RE1,DEMAGFWOO,2048,30.78692270032319
RE1,DEMAGFWOO,2049,31.96116191326777
RE1,DEMAGFWOO,2050,33.17299974748448
RE1,DEMAGFWOO,2051,34.4235578756181
RE1,DEMAGFWOO,2052,35.71398735476758
RE1,DEMAGFWOO,2053,37.04545163422176
RE1,DEMAGFWOO,2054,38.43015419520364
RE1,DEMAGFWOO,2055,38.43015419520364
RE1,DEMCONSDSL,2022,0.636751373829963
RE1,DEMCONSDSL,2023,0.5303265350249718
RE1,DEMCONSDSL,2024,0.5393420855571458
RE1,DEMCONSDSL,2025,0.5375126236955514
RE1,DEMCONSDSL,2026,0.5566053788225473
RE1,DEMCONSDSL,2027,0.5769385144400743
RE1,DEMCONSDSL,2028,0.5980192135954672
RE1,DEMCONSDSL,2029,0.6199195455799704
RE1,DEMCONSDSL,2030,0.642532743203322
RE1,DEMCONSDSL,2031,0.6658745191731688
RE1,DEMCONSDSL,2032,0.6901195435850007
RE1,DEMCONSDSL,2033,0.715313232526801
RE1,DEMCONSDSL,2034,0.7414138190774924
RE1,DEMCONSDSL,2035,0.768668953900034
RE1,DEMCONSDSL,2036,0.7969281088323145
RE1,DEMCONSDSL,2037,0.8262263420226534
RE1,DEMCONSDSL,2038,0.8566063509585621
RE1,DEMCONSDSL,2039,0.8881086972169471
RE1,DEMCONSDSL,2040,0.920774704209612
RE1,DEMCONSDSL,2041,0.9546475176136908
RE1,DEMCONSDSL,2042,0.989754332202569
RE1,DEMCONSDSL,2043,1.026158380421601
RE1,DEMCONSDSL,2044,1.063907784240878
RE1,DEMCONSDSL,2045,1.103052457106711
RE1,DEMCONSDSL,2046,1.143644170297212
RE1,DEMCONSDSL,2047,1.185737336904569
RE1,DEMCONSDSL,2048,1.229372880115568
RE1,DEMCONSDSL,2049,1.274601070300951
RE1,DEMCONSDSL,2050,1.321501394921954
RE1,DEMCONSDSL,2051,1.370136194769921
RE1,DEMCONSDSL,2052,1.42056988150132
RE1,DEMCONSDSL,2053,1.472868307114317
RE1,DEMCONSDSL,2054,1.526924025770444
RE1,DEMCONSDSL,2055,1.526924025770444
RE1,DEMCONSELC,2022,0.3453119997522785
RE1,DEMCONSELC,2023,0.4814279997084342
RE1,DEMCONSELC,2024,0.39931199933082
RE1,DEMCONSELC,2025,0.3979575230286451
RE1,DEMCONSELC,2026,0.4120932013423798
RE1,DEMCONSELC,2027,0.4271472185487545
RE1,DEMCONSELC,2028,0.4427547084006467
RE1,DEMCONSELC,2029,0.4589690287456036
RE1,DEMCONSELC,2030,0.4757111324976512
RE1,DEMCONSELC,2031,0.4929926528537407
RE1,DEMCONSELC,2032,0.5109429100855906
RE1,DEMCONSELC,2033,0.5295955288432699
RE1,DEMCONSELC,2034,0.5489195862056716
RE1,DEMCONSELC,2035,0.5690984349724568
RE1,DEMCONSELC,2036,0.5900206288037645
RE1,DEMCONSELC,2037,0.6117121236553288
RE1,DEMCONSELC,2038,0.6342045314105188
RE1,DEMCONSELC,2039,0.6575278825913431
RE1,DEMCONSELC,2040,0.6817127717585237
RE1,DEMCONSELC,2041,0.7067911426209978
RE1,DEMCONSELC,2042,0.7327831293378144
RE1,DEMCONSELC,2043,0.7597355472324067
RE1,DEMCONSELC,2044,0.7876840243052663
RE1,DEMCONSELC,2045,0.8166655149098048
RE1,DEMCONSELC,2046,0.8467183488799527
RE1,DEMCONSELC,2047,0.8778828119660953
RE1,DEMCONSELC,2048,0.9101892024148792
RE1,DEMCONSELC,2049,0.9436747388353932
RE1,DEMCONSELC,2050,0.9783982712560668
RE1,DEMCONSELC,2051,1.014405954847612
RE1,DEMCONSELC,2052,1.051745477984465
RE1,DEMCONSELC,2053,1.09046559542497
RE1,DEMCONSELC,2054,1.130486757633265
RE1,DEMCONSELC,2055,1.130486757633265
RE1,DEMCONSGSL,2022,7.739926536101362
RE1,DEMCONSGSL,2023,9.157492474070112
RE1,DEMCONSGSL,2024,9.313169834635785
RE1,DEMCONSGSL,2025,9.28157932931592
RE1,DEMCONSGSL,2026,9.611266323656707
RE1,DEMCONSGSL,2027,9.962371772958136
RE1,DEMCONSGSL,2028,10.32638588705092
RE1,DEMCONSGSL,2029,10.70455313316131
RE1,DEMCONSGSL,2030,11.09502989292113
RE1,DEMCONSGSL,2031,11.49808748785115
RE1,DEMCONSGSL,2032,11.91674205985442
RE1,DEMCONSGSL,2033,12.35177783799807
RE1,DEMCONSGSL,2034,12.80247360574833
RE1,DEMCONSGSL,2035,13.27310570783251
RE1,DEMCONSGSL,2036,13.76107487677979
RE1,DEMCONSGSL,2037,14.26698648439061
RE1,DEMCONSGSL,2038,14.79157781589332
RE1,DEMCONSGSL,2039,15.3355492743616
RE1,DEMCONSGSL,2040,15.89961441796674
RE1,DEMCONSGSL,2041,16.48451827111818
RE1,DEMCONSGSL,2042,17.09073042361792
RE1,DEMCONSGSL,2043,17.71934275113893
RE1,DEMCONSGSL,2044,18.37118620697088
RE1,DEMCONSGSL,2045,19.04712267898597
RE1,DEMCONSGSL,2046,19.74804613544394
RE1,DEMCONSGSL,2047,20.4748961625227
RE1,DEMCONSGSL,2048,21.22837940744846
RE1,DEMCONSGSL,2049,22.00936392133923
RE1,DEMCONSGSL,2050,22.81922226577705
RE1,DEMCONSGSL,2051,23.65903091966642
RE1,DEMCONSGSL,2052,24.52990212088398
RE1,DEMCONSGSL,2053,25.43297297862126
RE1,DEMCONSGSL,2054,26.36638815585105
RE1,DEMCONSGSL,2055,26.36638815585105
RE1,DEMCONSNGS,2022,0.1090321931093702
RE1,DEMCONSNGS,2023,0.08177414487463
RE1,DEMCONSNGS,2024,0.0830825310224671
RE1,DEMCONSNGS,2025,0.0828007129965043
RE1,DEMCONSNGS,2026,0.0857418415726369
RE1,DEMCONSNGS,2027,0.0888740435942575
RE1,DEMCONSNGS,2028,0.0921214034581628
RE1,DEMCONSNGS,2029,0.0954950230221269
RE1,DEMCONSNGS,2030,0.0989784554175769
RE1,DEMCONSNGS,2031,0.1025741210963102
RE1,DEMCONSNGS,2032,0.1063089269769892
RE1,DEMCONSNGS,2033,0.1101898691454745
RE1,DEMCONSNGS,2034,0.114210513648976
RE1,DEMCONSNGS,2035,0.118409009640766
RE1,DEMCONSNGS,2036,0.122762169127485
RE1,DEMCONSNGS,2037,0.1272753926142546
RE1,DEMCONSNGS,2038,0.1319552574022456
RE1,DEMCONSNGS,2039,0.1368080117679448
RE1,DEMCONSNGS,2040,0.1418400213441021
RE1,DEMCONSNGS,2041,0.1470579324729091
RE1,DEMCONSNGS,2042,0.1524659343520271
RE1,DEMCONSNGS,2043,0.1580737675741958
RE1,DEMCONSNGS,2044,0.1638888450507753
RE1,DEMCONSNGS,2045,0.1699188556596828
RE1,DEMCONSNGS,2046,0.176171774467087
RE1,DEMCONSNGS,2047,0.1826559834953458
RE1,DEMCONSNGS,2048,0.1893777867248584
RE1,DEMCONSNGS,2049,0.1963449280156875
RE1,DEMCONSNGS,2050,0.2035696519518199
RE1,DEMCONSNGS,2051,0.2110615617718483
RE1,DEMCONSNGS,2052,0.218830579719169
RE1,DEMCONSNGS,2053,0.2268868499134919
RE1,DEMCONSNGS,2054,0.2352138209444104
RE1,DEMCONSNGS,2055,0.2352138209444104
RE1,DEMCOQDSL,2022,0.0
RE1,DEMCOQDSL,2023,0.0
RE1,DEMCOQDSL,2024,0.0
RE1,DEMCOQDSL,2025,0.0
RE1,DEMCOQDSL,2026,0.0
RE1,DEMCOQDSL,2027,0.0
RE1,DEMCOQDSL,2028,0.0
RE1,DEMCOQDSL,2029,0.0
RE1,DEMCOQDSL,2030,0.0
RE1,DEMCOQDSL,2031,0.0
RE1,DEMCOQDSL,2032,0.0
RE1,DEMCOQDSL,2033,0.0
RE1,DEMCOQDSL,2034,0.0
RE1,DEMCOQDSL,2035,0.0
RE1,DEMCOQDSL,2036,0.0
RE1,DEMCOQDSL,2037,0.0
RE1,DEMCOQDSL,2038,0.0
RE1,DEMCOQDSL,2039,0.0
RE1,DEMCOQDSL,2040,0.0
RE1,DEMCOQDSL,2041,0.0
RE1,DEMCOQDSL,2042,0.0
RE1,DEMCOQDSL,2043,0.0
RE1,DEMCOQDSL,2044,0.0
RE1,DEMCOQDSL,2045,0.0
RE1,DEMCOQDSL,2046,0.0
RE1,DEMCOQDSL,2047,0.0
RE1,DEMCOQDSL,2048,0.0
RE1,DEMCOQDSL,2049,0.0
RE1,DEMCOQDSL,2050,0.0
RE1,DEMCOQDSL,2051,0.0
RE1,DEMCOQDSL,2052,0.0
RE1,DEMCOQDSL,2053,0.0
RE1,DEMCOQDSL,2054,0.0
RE1,DEMCOQDSL,2055,0.0
RE1,DEMCOQGSL,2022,0.0
RE1,DEMCOQGSL,2023,0.0
RE1,DEMCOQGSL,2024,0.0
RE1,DEMCOQGSL,2025,0.0
RE1,DEMCOQGSL,2026,0.0
RE1,DEMCOQGSL,2027,0.0
RE1,DEMCOQGSL,2028,0.0
RE1,DEMCOQGSL,2029,0.0
RE1,DEMCOQGSL,2030,0.0
RE1,DEMCOQGSL,2031,0.0
RE1,DEMCOQGSL,2032,0.0
RE1,DEMCOQGSL,2033,0.0
RE1,DEMCOQGSL,2034,0.0
RE1,DEMCOQGSL,2035,0.0
RE1,DEMCOQGSL,2036,0.0
RE1,DEMCOQGSL,2037,0.0
RE1,DEMCOQGSL,2038,0.0
RE1,DEMCOQGSL,2039,0.0
RE1,DEMCOQGSL,2040,0.0
RE1,DEMCOQGSL,2041,0.0
RE1,DEMCOQGSL,2042,0.0
RE1,DEMCOQGSL,2043,0.0
RE1,DEMCOQGSL,2044,0.0
RE1,DEMCOQGSL,2045,0.0
RE1,DEMCOQGSL,2046,0.0
RE1,DEMCOQGSL,2047,0.0
RE1,DEMCOQGSL,2048,0.0
RE1,DEMCOQGSL,2049,0.0
RE1,DEMCOQGSL,2050,0.0
RE1,DEMCOQGSL,2051,0.0
RE1,DEMCOQGSL,2052,0.0
RE1,DEMCOQGSL,2053,0.0
RE1,DEMCOQGSL,2054,0.0
RE1,DEMCOQGSL,2055,0.0
RE1,DEMDERHDG,2022,0.0
RE1,DEMDERHDG,2023,0.0
RE1,DEMDERHDG,2024,0.0
RE1,DEMDERHDG,2025,0.0
RE1,DEMDERHDG,2026,0.0
RE1,DEMDERHDG,2027,0.0
RE1,DEMDERHDG,2028,0.0
RE1,DEMDERHDG,2029,0.0
RE1,DEMDERHDG,2030,0.0
RE1,DEMDERHDG,2031,0.0
RE1,DEMDERHDG,2032,0.0
RE1,DEMDERHDG,2033,0.0
RE1,DEMDERHDG,2034,0.0
RE1,DEMDERHDG,2035,0.0
RE1,DEMDERHDG,2036,0.0
RE1,DEMDERHDG,2037,0.0
RE1,DEMDERHDG,2038,0.0
RE1,DEMDERHDG,2039,0.0
RE1,DEMDERHDG,2040,0.0
RE1,DEMDERHDG,2041,0.0
RE1,DEMDERHDG,2042,0.0
RE1,DEMDERHDG,2043,0.0
RE1,DEMDERHDG,2044,0.0
RE1,DEMDERHDG,2045,0.0
RE1,DEMDERHDG,2046,0.0
RE1,DEMDERHDG,2047,0.0
RE1,DEMDERHDG,2048,0.0
RE1,DEMDERHDG,2049,0.0
RE1,DEMDERHDG,2050,0.0
RE1,DEMDERHDG,2051,0.0
RE1,DEMDERHDG,2052,0.0
RE1,DEMDERHDG,2053,0.0
RE1,DEMDERHDG,2054,0.0
RE1,DEMDERHDG,2055,0.0
RE1,DEMINDAUTBOI,2022,0.0
RE1,DEMINDAUTBOI,2023,0.0
RE1,DEMINDAUTBOI,2024,0.0
RE1,DEMINDAUTBOI,2025,0.0
RE1,DEMINDAUTBOI,2026,0.0
RE1,DEMINDAUTBOI,2027,0.0
RE1,DEMINDAUTBOI,2028,0.0
RE1,DEMINDAUTBOI,2029,0.0
RE1,DEMINDAUTBOI,2030,0.0
RE1,DEMINDAUTBOI,2031,0.0
RE1,DEMINDAUTBOI,2032,0.0
RE1,DEMINDAUTBOI,2033,0.0
RE1,DEMINDAUTBOI,2034,0.0
RE1,DEMINDAUTBOI,2035,0.0
RE1,DEMINDAUTBOI,2036,0.0
RE1,DEMINDAUTBOI,2037,0.0
RE1,DEMINDAUTBOI,2038,0.0
RE1,DEMINDAUTBOI,2039,0.0
RE1,DEMINDAUTBOI,2040,0.0
RE1,DEMINDAUTBOI,2041,0.0
RE1,DEMINDAUTBOI,2042,0.0
RE1,DEMINDAUTBOI,2043,0.0
RE1,DEMINDAUTBOI,2044,0.0
RE1,DEMINDAUTBOI,2045,0.0
RE1,DEMINDAUTBOI,2046,0.0
RE1,DEMINDAUTBOI,2047,0.0
RE1,DEMINDAUTBOI,2048,0.0
RE1,DEMINDAUTBOI,2049,0.0
RE1,DEMINDAUTBOI,2050,0.0
RE1,DEMINDAUTBOI,2051,0.0
RE1,DEMINDAUTBOI,2052,0.0
RE1,DEMINDAUTBOI,2053,0.0
RE1,DEMINDAUTBOI,2054,0.0
RE1,DEMINDAUTBOI,2055,0.0
RE1,DEMINDAUTFUR,2022,0.0
RE1,DEMINDAUTFUR,2023,0.0
RE1,DEMINDAUTFUR,2024,0.0
RE1,DEMINDAUTFUR,2025,0.0
RE1,DEMINDAUTFUR,2026,0.0
RE1,DEMINDAUTFUR,2027,0.0
RE1,DEMINDAUTFUR,2028,0.0
RE1,DEMINDAUTFUR,2029,0.0
RE1,DEMINDAUTFUR,2030,0.0
RE1,DEMINDAUTFUR,2031,0.0
RE1,DEMINDAUTFUR,2032,0.0
RE1,DEMINDAUTFUR,2033,0.0
RE1,DEMINDAUTFUR,2034,0.0
RE1,DEMINDAUTFUR,2035,0.0
RE1,DEMINDAUTFUR,2036,0.0
RE1,DEMINDAUTFUR,2037,0.0
RE1,DEMINDAUTFUR,2038,0.0
RE1,DEMINDAUTFUR,2039,0.0
RE1,DEMINDAUTFUR,2040,0.0
RE1,DEMINDAUTFUR,2041,0.0
RE1,DEMINDAUTFUR,2042,0.0
RE1,DEMINDAUTFUR,2043,0.0
RE1,DEMINDAUTFUR,2044,0.0
RE1,DEMINDAUTFUR,2045,0.0
RE1,DEMINDAUTFUR,2046,0.0
RE1,DEMINDAUTFUR,2047,0.0
RE1,DEMINDAUTFUR,2048,0.0
RE1,DEMINDAUTFUR,2049,0.0
RE1,DEMINDAUTFUR,2050,0.0
RE1,DEMINDAUTFUR,2051,0.0
RE1,DEMINDAUTFUR,2052,0.0
RE1,DEMINDAUTFUR,2053,0.0
RE1,DEMINDAUTFUR,2054,0.0
RE1,DEMINDAUTFUR,2055,0.0
RE1,DEMINDBAGBOI_HIG,2022,0.0
RE1,DEMINDBAGBOI_HIG,2023,0.0
RE1,DEMINDBAGBOI_HIG,2024,0.0
RE1,DEMINDBAGBOI_HIG,2025,0.0
RE1,DEMINDBAGBOI_HIG,2026,0.0
RE1,DEMINDBAGBOI_HIG,2027,0.0
RE1,DEMINDBAGBOI_HIG,2028,0.0
RE1,DEMINDBAGBOI_HIG,2029,0.0
RE1,DEMINDBAGBOI_HIG,2030,0.0
RE1,DEMINDBAGBOI_HIG,2031,0.0
RE1,DEMINDBAGBOI_HIG,2032,0.0
RE1,DEMINDBAGBOI_HIG,2033,0.0
RE1,DEMINDBAGBOI_HIG,2034,0.0
RE1,DEMINDBAGBOI_HIG,2035,0.0
RE1,DEMINDBAGBOI_HIG,2036,0.0
RE1,DEMINDBAGBOI_HIG,2037,0.0
RE1,DEMINDBAGBOI_HIG,2038,0.0
RE1,DEMINDBAGBOI_HIG,2039,0.0
RE1,DEMINDBAGBOI_HIG,2040,0.0
RE1,DEMINDBAGBOI_HIG,2041,0.0
RE1,DEMINDBAGBOI_HIG,2042,0.0
RE1,DEMINDBAGBOI_HIG,2043,0.0
