REGION,FUEL,YEAR,VALUE
RE1,ELCZNI,2041,0.0
RE1,ELCZNI,2042,0.0
RE1,ELCZNI,2043,0.0
RE1,ELCZNI,2044,0.0
RE1,ELCZNI,2045,0.0
RE1,ELCZNI,2046,0.0
RE1,ELCZNI,2047,0.0
RE1,ELCZNI,2048,0.0
RE1,ELCZNI,2049,0.0
RE1,ELCZNI,2050,0.0
RE1,ELCZNI,2051,0.0
RE1,ELCZNI,2052,0.0
RE1,ELCZNI,2053,0.0
RE1,ELCZNI,2054,0.0
RE1,ELCZNI,2055,0.0
RE1,FOL,2022,0.0
RE1,FOL,2023,0.0
RE1,FOL,2024,0.0
RE1,FOL,2025,0.0
RE1,FOL,2026,0.0
RE1,FOL,2027,0.0
RE1,FOL,2028,0.0
RE1,FOL,2029,0.0
RE1,FOL,2030,0.0
RE1,FOL,2031,0.0
RE1,FOL,2032,0.0
RE1,FOL,2033,0.0
RE1,FOL,2034,0.0
RE1,FOL,2035,0.0
RE1,FOL,2036,0.0
RE1,FOL,2037,0.0
RE1,FOL,2038,0.0
RE1,FOL,2039,0.0
RE1,FOL,2040,0.0
RE1,FOL,2041,0.0
RE1,FOL,2042,0.0
RE1,FOL,2043,0.0
RE1,FOL,2044,0.0
RE1,FOL,2045,0.0
RE1,FOL,2046,0.0
RE1,FOL,2047,0.0
RE1,FOL,2048,0.0
RE1,FOL,2049,0.0
RE1,FOL,2050,0.0
RE1,FOL,2051,0.0
RE1,FOL,2052,0.0
RE1,FOL,2053,0.0
RE1,FOL,2054,0.0
RE1,FOL,2055,0.0
RE1,GEO,2022,0.0
RE1,GEO,2023,0.0
RE1,GEO,2024,0.0
RE1,GEO,2025,0.0
RE1,GEO,2026,0.0
RE1,GEO,2027,0.0
RE1,GEO,2028,0.0
RE1,GEO,2029,0.0
RE1,GEO,2030,0.0
RE1,GEO,2031,0.0
RE1,GEO,2032,0.0
RE1,GEO,2033,0.0
RE1,GEO,2034,0.0
RE1,GEO,2035,0.0
RE1,GEO,2036,0.0
RE1,GEO,2037,0.0
RE1,GEO,2038,0.0
RE1,GEO,2039,0.0
RE1,GEO,2040,0.0
RE1,GEO,2041,0.0
RE1,GEO,2042,0.0
RE1,GEO,2043,0.0
RE1,GEO,2044,0.0
RE1,GEO,2045,0.0
RE1,GEO,2046,0.0
RE1,GEO,2047,0.0
RE1,GEO,2048,0.0
RE1,GEO,2049,0.0
RE1,GEO,2050,0.0
RE1,GEO,2051,0.0
RE1,GEO,2052,0.0
RE1,GEO,2053,0.0
RE1,GEO,2054,0.0
RE1,GEO,2055,0.0
RE1,GSL,2022,0.0
RE1,GSL,2023,0.0
RE1,GSL,2024,0.0
RE1,GSL,2025,0.0
RE1,GSL,2026,0.0
RE1,GSL,2027,0.0
RE1,GSL,2028,0.0
RE1,GSL,2029,0.0
RE1,GSL,2030,0.0
RE1,GSL,2031,0.0
RE1,GSL,2032,0.0
RE1,GSL,2033,0.0
RE1,GSL,2034,0.0
RE1,GSL,2035,0.0
RE1,GSL,2036,0.0
RE1,GSL,2037,0.0
RE1,GSL,2038,0.0
RE1,GSL,2039,0.0
RE1,GSL,2040,0.0
RE1,GSL,2041,0.0
RE1,GSL,2042,0.0
RE1,GSL,2043,0.0
RE1,GSL,2044,0.0
RE1,GSL,2045,0.0
RE1,GSL,2046,0.0
RE1,GSL,2047,0.0
RE1,GSL,2048,0.0
RE1,GSL,2049,0.0
RE1,GSL,2050,0.0
RE1,GSL,2051,0.0
RE1,GSL,2052,0.0
RE1,GSL,2053,0.0
RE1,GSL,2054,0.0
RE1,GSL,2055,0.0
RE1,GSL002,2022,0.0
RE1,GSL002,2023,0.0
RE1,GSL002,2024,0.0
RE1,GSL002,2025,0.0
RE1,GSL002,2026,0.0
RE1,GSL002,2027,0.0
RE1,GSL002,2028,0.0
RE1,GSL002,2029,0.0
RE1,GSL002,2030,0.0
RE1,GSL002,2031,0.0
RE1,GSL002,2032,0.0
RE1,GSL002,2033,0.0
RE1,GSL002,2034,0.0
RE1,GSL002,2035,0.0
RE1,GSL002,2036,0.0
RE1,GSL002,2037,0.0
RE1,GSL002,2038,0.0
RE1,GSL002,2039,0.0
RE1,GSL002,2040,0.0
RE1,GSL002,2041,0.0
RE1,GSL002,2042,0.0
RE1,GSL002,2043,0.0
RE1,GSL002,2044,0.0
RE1,GSL002,2045,0.0
RE1,GSL002,2046,0.0
RE1,GSL002,2047,0.0
RE1,GSL002,2048,0.0
RE1,GSL002,2049,0.0
RE1,GSL002,2050,0.0
RE1,GSL002,2051,0.0
RE1,GSL002,2052,0.0
RE1,GSL002,2053,0.0
RE1,GSL002,2054,0.0
RE1,GSL002,2055,0.0
RE1,HDG,2022,0.0
RE1,HDG,2023,0.0
RE1,HDG,2024,0.0
RE1,HDG,2025,0.0
RE1,HDG,2026,0.0
RE1,HDG,2027,0.0
RE1,HDG,2028,0.0
RE1,HDG,2029,0.0
RE1,HDG,2030,0.0
RE1,HDG,2031,0.0
RE1,HDG,2032,0.0
RE1,HDG,2033,0.0
RE1,HDG,2034,0.0
RE1,HDG,2035,0.0
RE1,HDG,2036,0.0
RE1,HDG,2037,0.0
RE1,HDG,2038,0.0
RE1,HDG,2039,0.0
RE1,HDG,2040,0.0
RE1,HDG,2041,0.0
RE1,HDG,2042,0.0
RE1,HDG,2043,0.0
RE1,HDG,2044,0.0
RE1,HDG,2045,0.0
RE1,HDG,2046,0.0
RE1,HDG,2047,0.0
RE1,HDG,2048,0.0
RE1,HDG,2049,0.0
RE1,HDG,2050,0.0
RE1,HDG,2051,0.0
RE1,HDG,2052,0.0
RE1,HDG,2053,0.0
RE1,HDG,2054,0.0
RE1,HDG,2055,0.0
RE1,HDG002,2022,0.0
RE1,HDG002,2023,0.0
RE1,HDG002,2024,0.0
RE1,HDG002,2025,0.0
RE1,HDG002,2026,0.0
RE1,HDG002,2027,0.0
RE1,HDG002,2028,0.0
RE1,HDG002,2029,0.0
RE1,HDG002,2030,0.0
RE1,HDG002,2031,0.0
RE1,HDG002,2032,0.0
RE1,HDG002,2033,0.0
RE1,HDG002,2034,0.0
RE1,HDG002,2035,0.0
RE1,HDG002,2036,0.0
RE1,HDG002,2037,0.0
RE1,HDG002,2038,0.0
RE1,HDG002,2039,0.0
RE1,HDG002,2040,0.0
RE1,HDG002,2041,0.0
RE1,HDG002,2042,0.0
RE1,HDG002,2043,0.0
RE1,HDG002,2044,0.0
RE1,HDG002,2045,0.0
RE1,HDG002,2046,0.0
RE1,HDG002,2047,0.0
RE1,HDG002,2048,0.0
RE1,HDG002,2049,0.0
RE1,HDG002,2050,0.0
RE1,HDG002,2051,0.0
RE1,HDG002,2052,0.0
RE1,HDG002,2053,0.0
RE1,HDG002,2054,0.0
RE1,HDG002,2055,0.0
RE1,HDGDER,2022,2.159999999999999
RE1,HDGDER,2023,2.16
RE1,HDGDER,2024,2.16
RE1,HDGDER,2025,2.16
RE1,HDGDER,2026,2.16
RE1,HDGDER,2027,4.319999999999999
RE1,HDGDER,2028,4.319999999999999
RE1,HDGDER,2029,4.319999999999999
RE1,HDGDER,2030,4.319999999999999
RE1,HDGDER,2031,4.319999999999999
RE1,HDGDER,2032,4.319999999999999
RE1,HDGDER,2033,4.319999999999999
RE1,HDGDER,2034,4.319999999999999
RE1,HDGDER,2035,7.105500477701998
RE1,HDGDER,2036,7.142983037491346
RE1,HDGDER,2037,7.16205307018922
RE1,HDGDER,2038,7.201179576310896
RE1,HDGDER,2039,7.222222381070829
RE1,HDGDER,2040,7.265952009849559
RE1,HDGDER,2041,7.318887847479124
RE1,HDGDER,2042,7.34979451254936
RE1,HDGDER,2043,7.426403541997118
RE1,HDGDER,2044,7.527672131062464
RE1,HDGDER,2045,7.582909530020558
RE1,HDGDER,2046,7.678588592166189
RE1,HDGDER,2047,9.603401928945464
RE1,HDGDER,2048,9.658538145146212
RE1,HDGDER,2049,9.764258110781263
RE1,HDGDER,2050,9.859861315309988
RE1,HDGDER,2051,9.859861315309988
RE1,HDGDER,2052,9.859861315309988
RE1,HDGDER,2053,9.859861315309988
RE1,HDGDER,2054,9.859861315309988
RE1,HDGDER,2055,9.859861315309988
RE1,INDCLIM,2022,0.0
RE1,INDCLIM,2023,0.0
RE1,INDCLIM,2024,0.0
RE1,INDCLIM,2025,0.0
RE1,INDCLIM,2026,0.0
RE1,INDCLIM,2027,0.0
RE1,INDCLIM,2028,0.0
RE1,INDCLIM,2029,0.0
RE1,INDCLIM,2030,0.0
RE1,INDCLIM,2031,0.0
RE1,INDCLIM,2032,0.0
RE1,INDCLIM,2033,0.0
RE1,INDCLIM,2034,0.0
RE1,INDCLIM,2035,0.0
RE1,INDCLIM,2036,0.0
RE1,INDCLIM,2037,0.0
RE1,INDCLIM,2038,0.0
RE1,INDCLIM,2039,0.0
RE1,INDCLIM,2040,0.0
RE1,INDCLIM,2041,0.0
RE1,INDCLIM,2042,0.0
RE1,INDCLIM,2043,0.0
RE1,INDCLIM,2044,0.0
RE1,INDCLIM,2045,0.0
RE1,INDCLIM,2046,0.0
RE1,INDCLIM,2047,0.0
RE1,INDCLIM,2048,0.0
RE1,INDCLIM,2049,0.0
RE1,INDCLIM,2050,0.0
RE1,INDCLIM,2051,0.0
RE1,INDCLIM,2052,0.0
RE1,INDCLIM,2053,0.0
RE1,INDCLIM,2054,0.0
RE1,INDCLIM,2055,0.0
RE1,INDDHT,2022,0.0
RE1,INDDHT,2023,0.0
RE1,INDDHT,2024,0.0
RE1,INDDHT,2025,0.0
RE1,INDDHT,2026,0.0
RE1,INDDHT,2027,0.0
RE1,INDDHT,2028,0.0
RE1,INDDHT,2029,0.0
RE1,INDDHT,2030,0.0
RE1,INDDHT,2031,0.0
RE1,INDDHT,2032,0.0
RE1,INDDHT,2033,0.0
RE1,INDDHT,2034,0.0
RE1,INDDHT,2035,0.0
RE1,INDDHT,2036,0.0
RE1,INDDHT,2037,0.0
RE1,INDDHT,2038,0.0
RE1,INDDHT,2039,0.0
RE1,INDDHT,2040,0.0
RE1,INDDHT,2041,0.0
RE1,INDDHT,2042,0.0
RE1,INDDHT,2043,0.0
RE1,INDDHT,2044,0.0
RE1,INDDHT,2045,0.0
RE1,INDDHT,2046,0.0
RE1,INDDHT,2047,0.0
RE1,INDDHT,2048,0.0
RE1,INDDHT,2049,0.0
RE1,INDDHT,2050,0.0
RE1,INDDHT,2051,0.0
RE1,INDDHT,2052,0.0
RE1,INDDHT,2053,0.0
RE1,INDDHT,2054,0.0
RE1,INDDHT,2055,0.0
RE1,INDIHT,2022,0.0
RE1,INDIHT,2023,0.0
RE1,INDIHT,2024,0.0
RE1,INDIHT,2025,0.0
RE1,INDIHT,2026,0.0
RE1,INDIHT,2027,0.0
RE1,INDIHT,2028,0.0
RE1,INDIHT,2029,0.0
RE1,INDIHT,2030,0.0
RE1,INDIHT,2031,0.0
RE1,INDIHT,2032,0.0
RE1,INDIHT,2033,0.0
RE1,INDIHT,2034,0.0
RE1,INDIHT,2035,0.0
RE1,INDIHT,2036,0.0
RE1,INDIHT,2037,0.0
RE1,INDIHT,2038,0.0
RE1,INDIHT,2039,0.0
RE1,INDIHT,2040,0.0
RE1,INDIHT,2041,0.0
RE1,INDIHT,2042,0.0
RE1,INDIHT,2043,0.0
RE1,INDIHT,2044,0.0
RE1,INDIHT,2045,0.0
RE1,INDIHT,2046,0.0
RE1,INDIHT,2047,0.0
RE1,INDIHT,2048,0.0
RE1,INDIHT,2049,0.0
RE1,INDIHT,2050,0.0
RE1,INDIHT,2051,0.0
RE1,INDIHT,2052,0.0
RE1,INDIHT,2053,0.0
RE1,INDIHT,2054,0.0
RE1,INDIHT,2055,0.0
RE1,INDILU,2022,0.0
RE1,INDILU,2023,0.0
RE1,INDILU,2024,0.0
RE1,INDILU,2025,0.0
RE1,INDILU,2026,0.0
RE1,INDILU,2027,0.0
RE1,INDILU,2028,0.0
RE1,INDILU,2029,0.0
RE1,INDILU,2030,0.0
RE1,INDILU,2031,0.0
RE1,INDILU,2032,0.0
RE1,INDILU,2033,0.0
RE1,INDILU,2034,0.0
RE1,INDILU,2035,0.0
RE1,INDILU,2036,0.0
RE1,INDILU,2037,0.0
RE1,INDILU,2038,0.0
RE1,INDILU,2039,0.0
RE1,INDILU,2040,0.0
RE1,INDILU,2041,0.0
RE1,INDILU,2042,0.0
RE1,INDILU,2043,0.0
RE1,INDILU,2044,0.0
RE1,INDILU,2045,0.0
RE1,INDILU,2046,0.0
RE1,INDILU,2047,0.0
RE1,INDILU,2048,0.0
RE1,INDILU,2049,0.0
RE1,INDILU,2050,0.0
RE1,INDILU,2051,0.0
RE1,INDILU,2052,0.0
RE1,INDILU,2053,0.0
RE1,INDILU,2054,0.0
RE1,INDILU,2055,0.0
RE1,INDMPW,2022,0.0
RE1,INDMPW,2023,0.0
RE1,INDMPW,2024,0.0
RE1,INDMPW,2025,0.0
RE1,INDMPW,2026,0.0
RE1,INDMPW,2027,0.0
RE1,INDMPW,2028,0.0
RE1,INDMPW,2029,0.0
RE1,INDMPW,2030,0.0
RE1,INDMPW,2031,0.0
RE1,INDMPW,2032,0.0
RE1,INDMPW,2033,0.0
RE1,INDMPW,2034,0.0
RE1,INDMPW,2035,0.0
RE1,INDMPW,2036,0.0
RE1,INDMPW,2037,0.0
RE1,INDMPW,2038,0.0
RE1,INDMPW,2039,0.0
RE1,INDMPW,2040,0.0
RE1,INDMPW,2041,0.0
RE1,INDMPW,2042,0.0
RE1,INDMPW,2043,0.0
RE1,INDMPW,2044,0.0
RE1,INDMPW,2045,0.0
RE1,INDMPW,2046,0.0
RE1,INDMPW,2047,0.0
RE1,INDMPW,2048,0.0
RE1,INDMPW,2049,0.0
RE1,INDMPW,2050,0.0
RE1,INDMPW,2051,0.0
RE1,INDMPW,2052,0.0
RE1,INDMPW,2053,0.0
RE1,INDMPW,2054,0.0
RE1,INDMPW,2055,0.0
RE1,INDOTH_COA,2022,0.0500524650701986
RE1,INDOTH_COA,2023,0.0513302625333636
RE1,INDOTH_COA,2024,0.0502815633738188
RE1,INDOTH_COA,2025,0.0508324129097232
RE1,INDOTH_COA,2026,0.0518782047234594
RE1,INDOTH_COA,2027,0.0526672013184255
RE1,INDOTH_COA,2028,0.0537275383197369
RE1,INDOTH_COA,2029,0.0548849041576083
RE1,INDOTH_COA,2030,0.055686701029178
RE1,INDOTH_COA,2031,0.0565122903218218
RE1,INDOTH_COA,2032,0.0573363711845809
RE1,INDOTH_COA,2033,0.0581619063321799
RE1,INDOTH_COA,2034,0.0599247484558436
RE1,INDOTH_COA,2035,0.062133037741104
RE1,INDOTH_COA,2036,0.0644293511796681
RE1,INDOTH_COA,2037,0.0668367381017649
RE1,INDOTH_COA,2038,0.069340750998589
RE1,INDOTH_COA,2039,0.07194558803969
RE1,INDOTH_COA,2040,0.0746555781630946
RE1,INDOTH_COA,2041,0.077475271690416
RE1,INDOTH_COA,2042,0.0804664334509397
RE1,INDOTH_COA,2043,0.083579243714702
RE1,INDOTH_COA,2044,0.0868190021383857
RE1,INDOTH_COA,2045,0.0901912520183317
RE1,INDOTH_COA,2046,0.0937017920871343
RE1,INDOTH_COA,2047,0.0973744026753082
RE1,INDOTH_COA,2048,0.1011903032328685
RE1,INDOTH_COA,2049,0.1051545484536349
RE1,INDOTH_COA,2050,0.1092729292419039
RE1,INDOTH_COA,2051,0.113558415468372
RE1,INDOTH_COA,2052,0.1180182624977835
RE1,INDOTH_COA,2053,0.1226599801566557
RE1,INDOTH_COA,2054,0.127464622129452
RE1,INDOTH_COA,2055,0.127464622129452
RE1,INDOTH_ELC,2022,0.0
RE1,INDOTH_ELC,2023,0.0
RE1,INDOTH_ELC,2024,0.0
RE1,INDOTH_ELC,2025,0.0
RE1,INDOTH_ELC,2026,0.0
RE1,INDOTH_ELC,2027,0.0
RE1,INDOTH_ELC,2028,0.0
RE1,INDOTH_ELC,2029,0.0
RE1,INDOTH_ELC,2030,0.0
RE1,INDOTH_ELC,2031,0.0
RE1,INDOTH_ELC,2032,0.0
RE1,INDOTH_ELC,2033,0.0
RE1,INDOTH_ELC,2034,0.0
RE1,INDOTH_ELC,2035,0.0
RE1,INDOTH_ELC,2036,0.0
RE1,INDOTH_ELC,2037,0.0
RE1,INDOTH_ELC,2038,0.0
RE1,INDOTH_ELC,2039,0.0
RE1,INDOTH_ELC,2040,0.0
RE1,INDOTH_ELC,2041,0.0
RE1,INDOTH_ELC,2042,0.0
RE1,INDOTH_ELC,2043,0.0
RE1,INDOTH_ELC,2044,0.0
RE1,INDOTH_ELC,2045,0.0
RE1,INDOTH_ELC,2046,0.0
RE1,INDOTH_ELC,2047,0.0
RE1,INDOTH_ELC,2048,0.0
RE1,INDOTH_ELC,2049,0.0
RE1,INDOTH_ELC,2050,0.0
RE1,INDOTH_ELC,2051,0.0
RE1,INDOTH_ELC,2052,0.0
RE1,INDOTH_ELC,2053,0.0
RE1,INDOTH_ELC,2054,0.0
RE1,INDOTH_ELC,2055,0.0
RE1,INDREF,2022,0.0
RE1,INDREF,2023,0.0
RE1,INDREF,2024,0.0
RE1,INDREF,2025,0.0
RE1,INDREF,2026,0.0
RE1,INDREF,2027,0.0
RE1,INDREF,2028,0.0
RE1,INDREF,2029,0.0
RE1,INDREF,2030,0.0
RE1,INDREF,2031,0.0
RE1,INDREF,2032,0.0
RE1,INDREF,2033,0.0
RE1,INDREF,2034,0.0
RE1,INDREF,2035,0.0
RE1,INDREF,2036,0.0
RE1,INDREF,2037,0.0
RE1,INDREF,2038,0.0
RE1,INDREF,2039,0.0
RE1,INDREF,2040,0.0
RE1,INDREF,2041,0.0
RE1,INDREF,2042,0.0
RE1,INDREF,2043,0.0
RE1,INDREF,2044,0.0
RE1,INDREF,2045,0.0
RE1,INDREF,2046,0.0
RE1,INDREF,2047,0.0
RE1,INDREF,2048,0.0
RE1,INDREF,2049,0.0
RE1,INDREF,2050,0.0
RE1,INDREF,2051,0.0
RE1,INDREF,2052,0.0
RE1,INDREF,2053,0.0
RE1,INDREF,2054,0.0
RE1,INDREF,2055,0.0
RE1,JET,2022,0.0
RE1,JET,2023,0.0
RE1,JET,2024,0.0
RE1,JET,2025,0.0
RE1,JET,2026,0.0
RE1,JET,2027,0.0
RE1,JET,2028,0.0
RE1,JET,2029,0.0
RE1,JET,2030,0.0
RE1,JET,2031,0.0
RE1,JET,2032,0.0
RE1,JET,2033,0.0
RE1,JET,2034,0.0
RE1,JET,2035,0.0
RE1,JET,2036,0.0
RE1,JET,2037,0.0
RE1,JET,2038,0.0
RE1,JET,2039,0.0
RE1,JET,2040,0.0
RE1,JET,2041,0.0
RE1,JET,2042,0.0
RE1,JET,2043,0.0
RE1,JET,2044,0.0
RE1,JET,2045,0.0
RE1,JET,2046,0.0
RE1,JET,2047,0.0
RE1,JET,2048,0.0
RE1,JET,2049,0.0
RE1,JET,2050,0.0
RE1,JET,2051,0.0
RE1,JET,2052,0.0
RE1,JET,2053,0.0
RE1,JET,2054,0.0
RE1,JET,2055,0.0
RE1,LNG,2022,0.0
RE1,LNG,2023,0.0
RE1,LNG,2024,0.0
RE1,LNG,2025,0.0
RE1,LNG,2026,0.0
RE1,LNG,2027,0.0
RE1,LNG,2028,0.0
RE1,LNG,2029,0.0
RE1,LNG,2030,0.0
RE1,LNG,2031,0.0
RE1,LNG,2032,0.0
RE1,LNG,2033,0.0
RE1,LNG,2034,0.0
RE1,LNG,2035,0.0
RE1,LNG,2036,0.0
RE1,LNG,2037,0.0
RE1,LNG,2038,0.0
RE1,LNG,2039,0.0
RE1,LNG,2040,0.0
RE1,LNG,2041,0.0
RE1,LNG,2042,0.0
RE1,LNG,2043,0.0
RE1,LNG,2044,0.0
RE1,LNG,2045,0.0
RE1,LNG,2046,0.0
RE1,LNG,2047,0.0
RE1,LNG,2048,0.0
RE1,LNG,2049,0.0
RE1,LNG,2050,0.0
RE1,LNG,2051,0.0
RE1,LNG,2052,0.0
RE1,LNG,2053,0.0
RE1,LNG,2054,0.0
RE1,LNG,2055,0.0
RE1,LPG,2022,0.0
RE1,LPG,2023,0.0
RE1,LPG,2024,0.0
RE1,LPG,2025,0.0
RE1,LPG,2026,0.0
RE1,LPG,2027,0.0
RE1,LPG,2028,0.0
RE1,LPG,2029,0.0
RE1,LPG,2030,0.0
RE1,LPG,2031,0.0
RE1,LPG,2032,0.0
RE1,LPG,2033,0.0
RE1,LPG,2034,0.0
RE1,LPG,2035,0.0
RE1,LPG,2036,0.0
RE1,LPG,2037,0.0
RE1,LPG,2038,0.0
RE1,LPG,2039,0.0
RE1,LPG,2040,0.0
RE1,LPG,2041,0.0
RE1,LPG,2042,0.0
RE1,LPG,2043,0.0
RE1,LPG,2044,0.0
RE1,LPG,2045,0.0
RE1,LPG,2046,0.0
RE1,LPG,2047,0.0
RE1,LPG,2048,0.0
RE1,LPG,2049,0.0
RE1,LPG,2050,0.0
RE1,LPG,2051,0.0
RE1,LPG,2052,0.0
RE1,LPG,2053,0.0
RE1,LPG,2054,0.0
RE1,LPG,2055,0.0
RE1,LPG002,2022,0.0
RE1,LPG002,2023,0.0
RE1,LPG002,2024,0.0
RE1,LPG002,2025,0.0
RE1,LPG002,2026,0.0
RE1,LPG002,2027,0.0
RE1,LPG002,2028,0.0
RE1,LPG002,2029,0.0
RE1,LPG002,2030,0.0
RE1,LPG002,2031,0.0
RE1,LPG002,2032,0.0
RE1,LPG002,2033,0.0
RE1,LPG002,2034,0.0
RE1,LPG002,2035,0.0
RE1,LPG002,2036,0.0
RE1,LPG002,2037,0.0
RE1,LPG002,2038,0.0
RE1,LPG002,2039,0.0
RE1,LPG002,2040,0.0
RE1,LPG002,2041,0.0
RE1,LPG002,2042,0.0
RE1,LPG002,2043,0.0
RE1,LPG002,2044,0.0
RE1,LPG002,2045,0.0
RE1,LPG002,2046,0.0
RE1,LPG002,2047,0.0
RE1,LPG002,2048,0.0
RE1,LPG002,2049,0.0
RE1,LPG002,2050,0.0
RE1,LPG002,2051,0.0
RE1,LPG002,2052,0.0
RE1,LPG002,2053,0.0
RE1,LPG002,2054,0.0
RE1,LPG002,2055,0.0
RE1,MINIDSL,2022,35.42684238908634
RE1,MINIDSL,2023,18.27167666071706
RE1,MINIDSL,2024,18.58229516580366
RE1,MINIDSL,2025,18.40635222677055
RE1,MINIDSL,2026,15.84022068850787
RE1,MINIDSL,2027,14.51282623148341
RE1,MINIDSL,2028,14.8625510851516
RE1,MINIDSL,2029,10.79967013344445
RE1,MINIDSL,2030,9.103024879209707
RE1,MINIDSL,2031,8.889819024238253
RE1,MINIDSL,2032,9.206173491796363
RE1,MINIDSL,2033,9.08926028515526
RE1,MINIDSL,2034,8.777726158121745
RE1,MINIDSL,2035,8.836810466903636
RE1,MINIDSL,2036,9.127329155275714
RE1,MINIDSL,2037,9.476814839530608
RE1,MINIDSL,2038,9.107867821328522
RE1,MINIDSL,2039,8.994852491083568
RE1,MINIDSL,2040,9.0292426883963
RE1,MINIDSL,2041,9.0292426883963
RE1,MINIDSL,2042,9.0292426883963
RE1,MINIDSL,2043,9.0292426883963
RE1,MINIDSL,2044,9.0292426883963
RE1,MINIDSL,2045,9.0292426883963
RE1,MINIDSL,2046,9.0292426883963
RE1,MINIDSL,2047,9.0292426883963
RE1,MINIDSL,2048,9.0292426883963
RE1,MINIDSL,2049,9.0292426883963
RE1,MINIDSL,2050,9.0292426883963
RE1,MINIDSL,2051,9.0292426883963
RE1,MINIDSL,2052,9.0292426883963
RE1,MINIDSL,2053,9.0292426883963
RE1,MINIDSL,2054,9.0292426883963
RE1,MINIDSL,2055,9.0292426883963
RE1,MINIELC,2022,0.0
RE1,MINIELC,2023,0.0
RE1,MINIELC,2024,0.0
RE1,MINIELC,2025,0.0
RE1,MINIELC,2026,0.0
RE1,MINIELC,2027,0.0
RE1,MINIELC,2028,0.0
RE1,MINIELC,2029,0.0
RE1,MINIELC,2030,0.0
RE1,MINIELC,2031,0.0
RE1,MINIELC,2032,0.0
RE1,MINIELC,2033,0.0
RE1,MINIELC,2034,0.0
RE1,MINIELC,2035,0.0
RE1,MINIELC,2036,0.0
RE1,MINIELC,2037,0.0
RE1,MINIELC,2038,0.0
RE1,MINIELC,2039,0.0
RE1,MINIELC,2040,0.0
RE1,MINIELC,2041,0.0
RE1,MINIELC,2042,0.0
RE1,MINIELC,2043,0.0
RE1,MINIELC,2044,0.0
RE1,MINIELC,2045,0.0
RE1,MINIELC,2046,0.0
RE1,MINIELC,2047,0.0
RE1,MINIELC,2048,0.0
RE1,MINIELC,2049,0.0
RE1,MINIELC,2050,0.0
RE1,MINIELC,2051,0.0
RE1,MINIELC,2052,0.0
RE1,MINIELC,2053,0.0
RE1,MINIELC,2054,0.0
RE1,MINIELC,2055,0.0
RE1,MINIGSL,2022,6.565300320761658
RE1,MINIGSL,2023,4.697582632896189
RE1,MINIGSL,2024,4.777441536248964
RE1,MINIGSL,2025,3.595391398180336
RE1,MINIGSL,2026,3.094137964278856
RE1,MINIGSL,2027,2.834852335384022
RE1,MINIGSL,2028,2.903165584805584
RE1,MINIGSL,2029,2.109545695018135
RE1,MINIGSL,2030,1.778132730749909
RE1,MINIGSL,2031,1.736486320447538
RE1,MINIGSL,2032,1.798281189817693
RE1,MINIGSL,2033,1.775444033801535
RE1,MINIGSL,2034,1.714590742134822
RE1,MINIGSL,2035,1.726131932531737
RE1,MINIGSL,2036,1.782880188802984
RE1,MINIGSL,2037,1.851146720241499
RE1,MINIGSL,2038,1.779078723319286
RE1,MINIGSL,2039,1.757002956148307
RE1,MINIGSL,2040,1.763720540277774
RE1,MINIGSL,2041,1.763720540277774
RE1,MINIGSL,2042,1.763720540277774
RE1,MINIGSL,2043,1.763720540277774
RE1,MINIGSL,2044,1.763720540277774
RE1,MINIGSL,2045,1.763720540277774
RE1,MINIGSL,2046,1.763720540277774
RE1,MINIGSL,2047,1.763720540277774
RE1,MINIGSL,2048,1.763720540277774
RE1,MINIGSL,2049,1.763720540277774
RE1,MINIGSL,2050,1.763720540277774
RE1,MINIGSL,2051,1.763720540277774
RE1,MINIGSL,2052,1.763720540277774
RE1,MINIGSL,2053,1.763720540277774
RE1,MINIGSL,2054,1.763720540277774
RE1,MINIGSL,2055,1.763720540277774
RE1,MININGS,2022,16.00855080619847
RE1,MININGS,2023,12.59422786315355
RE1,MININGS,2024,12.7957355175264
RE1,MININGS,2025,9.734967155572624
RE1,MININGS,2026,8.377761451036934
RE1,MININGS,2027,7.67571352310322
RE1,MININGS,2028,7.860680099967682
RE1,MININGS,2029,5.711856034526541
RE1,MININGS,2030,4.814514420004404
RE1,MININGS,2031,4.701751610190072
RE1,MININGS,2032,4.869068866388057
RE1,MININGS,2033,4.807234440278982
RE1,MININGS,2034,4.642466622237321
RE1,MININGS,2035,4.673715823508437
RE1,MININGS,2036,4.827368750201258
RE1,MININGS,2037,5.01220883234507
RE1,MININGS,2038,4.817075811956602
RE1,MININGS,2039,4.757302940370962
RE1,MININGS,2040,4.775491630731141
RE1,MININGS,2041,4.775491630731141
RE1,MININGS,2042,4.775491630731141
RE1,MININGS,2043,4.775491630731141
RE1,MININGS,2044,4.775491630731141
RE1,MININGS,2045,4.775491630731141
RE1,MININGS,2046,4.775491630731141
RE1,MININGS,2047,4.775491630731141
RE1,MININGS,2048,4.775491630731141
RE1,MININGS,2049,4.775491630731141
RE1,MININGS,2050,4.775491630731141
RE1,MININGS,2051,4.775491630731141
RE1,MININGS,2052,4.775491630731141
RE1,MININGS,2053,4.775491630731141
RE1,MININGS,2054,4.775491630731141
RE1,MININGS,2055,4.775491630731141
RE1,NGS,2022,0.0
RE1,NGS,2023,0.0
RE1,NGS,2024,0.0
RE1,NGS,2025,0.0
RE1,NGS,2026,0.0
RE1,NGS,2027,0.0
