REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
RE1,BACKSTOP_1,ELC,1.0,2022,1.0
RE1,BACKSTOP_1,ELC,1.0,2023,1.0
RE1,BACKSTOP_1,ELC,1.0,2024,1.0
RE1,BACKSTOP_1,ELC,1.0,2025,1.0
RE1,BACKSTOP_1,ELC,1.0,2026,1.0
RE1,BACKSTOP_1,ELC,1.0,2027,1.0
RE1,BACKSTOP_1,ELC,1.0,2028,1.0
RE1,BACKSTOP_1,ELC,1.0,2029,1.0
RE1,BACKSTOP_1,ELC,1.0,2030,1.0
RE1,BACKSTOP_1,ELC,1.0,2031,1.0
RE1,BACKSTOP_1,ELC,1.0,2032,1.0
RE1,BACKSTOP_1,ELC,1.0,2033,1.0
RE1,BACKSTOP_1,ELC,1.0,2034,1.0
RE1,BACKSTOP_1,ELC,1.0,2035,1.0
RE1,BACKSTOP_1,ELC,1.0,2036,1.0
RE1,BACKSTOP_1,ELC,1.0,2037,1.0
RE1,BACKSTOP_1,ELC,1.0,2038,1.0
RE1,BACKSTOP_1,ELC,1.0,2039,1.0
RE1,BACKSTOP_1,ELC,1.0,2040,1.0
RE1,BACKSTOP_1,ELC,1.0,2041,1.0
RE1,BACKSTOP_1,ELC,1.0,2042,1.0
RE1,BACKSTOP_1,ELC,1.0,2043,1.0
RE1,BACKSTOP_1,ELC,1.0,2044,1.0
RE1,BACKSTOP_1,ELC,1.0,2045,1.0
RE1,BACKSTOP_1,ELC,1.0,2046,1.0
RE1,BACKSTOP_1,ELC,1.0,2047,1.0
RE1,BACKSTOP_1,ELC,1.0,2048,1.0
RE1,BACKSTOP_1,ELC,1.0,2049,1.0
RE1,BACKSTOP_1,ELC,1.0,2050,1.0
RE1,BACKSTOP_1,ELC,1.0,2051,1.0
RE1,BACKSTOP_1,ELC,1.0,2052,1.0
RE1,BACKSTOP_1,ELC,1.0,2053,1.0
RE1,BACKSTOP_1,ELC,1.0,2054,1.0
RE1,BACKSTOP_1,ELC,1.0,2055,1.0
RE1,BACKSTOP_1,ELC002,1.0,2022,0.0
RE1,BACKSTOP_1,ELC002,1.0,2023,0.0
RE1,BACKSTOP_1,ELC002,1.0,2024,0.0
RE1,BACKSTOP_1,ELC002,1.0,2025,0.0
RE1,BACKSTOP_1,ELC002,1.0,2026,0.0
RE1,BACKSTOP_1,ELC002,1.0,2027,0.0
RE1,BACKSTOP_1,ELC002,1.0,2028,0.0
RE1,BACKSTOP_1,ELC002,1.0,2029,0.0
RE1,BACKSTOP_1,ELC002,1.0,2030,0.0
RE1,BACKSTOP_1,ELC002,1.0,2031,0.0
RE1,BACKSTOP_1,ELC002,1.0,2032,0.0
RE1,BACKSTOP_1,ELC002,1.0,2033,0.0
RE1,BACKSTOP_1,ELC002,1.0,2034,0.0
RE1,BACKSTOP_1,ELC002,1.0,2035,0.0
RE1,BACKSTOP_1,ELC002,1.0,2036,0.0
RE1,BACKSTOP_1,ELC002,1.0,2037,0.0
RE1,BACKSTOP_1,ELC002,1.0,2038,0.0
RE1,BACKSTOP_1,ELC002,1.0,2039,0.0
RE1,BACKSTOP_1,ELC002,1.0,2040,0.0
RE1,BACKSTOP_1,ELC002,1.0,2041,0.0
RE1,BACKSTOP_1,ELC002,1.0,2042,0.0
RE1,BACKSTOP_1,ELC002,1.0,2043,0.0
RE1,BACKSTOP_1,ELC002,1.0,2044,0.0
RE1,BACKSTOP_1,ELC002,1.0,2045,0.0
RE1,BACKSTOP_1,ELC002,1.0,2046,0.0
RE1,BACKSTOP_1,ELC002,1.0,2047,0.0
RE1,BACKSTOP_1,ELC002,1.0,2048,0.0
RE1,BACKSTOP_1,ELC002,1.0,2049,0.0
RE1,BACKSTOP_1,ELC002,1.0,2050,0.0
RE1,BACKSTOP_1,ELC002,1.0,2051,0.0
RE1,BACKSTOP_1,ELC002,1.0,2052,0.0
RE1,BACKSTOP_1,ELC002,1.0,2053,0.0
RE1,BACKSTOP_1,ELC002,1.0,2054,0.0
RE1,BACKSTOP_1,ELC002,1.0,2055,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2022,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2023,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2024,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2025,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2026,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2027,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2028,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2029,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2030,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2031,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2032,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2033,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2034,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2035,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2036,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2037,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2038,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2039,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2040,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2041,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2042,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2043,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2044,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2045,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2046,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2047,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2048,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2049,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2050,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2051,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2052,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2053,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2054,0.0
RE1,BACKSTOP_1,AGFHEA,1.0,2055,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2022,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2023,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2024,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2025,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2026,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2027,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2028,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2029,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2030,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2031,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2032,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2033,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2034,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2035,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2036,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2037,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2038,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2039,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2040,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2041,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2042,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2043,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2044,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2045,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2046,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2047,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2048,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2049,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2050,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2051,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2052,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2053,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2054,0.0
RE1,BACKSTOP_1,AGFELC,1.0,2055,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2022,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2023,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2024,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2025,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2026,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2027,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2028,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2029,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2030,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2031,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2032,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2033,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2034,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2035,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2036,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2037,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2038,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2039,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2040,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2041,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2042,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2043,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2044,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2045,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2046,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2047,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2048,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2049,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2050,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2051,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2052,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2053,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2054,0.0
RE1,BACKSTOP_1,NSEELC,1.0,2055,0.0
RE1,BACKSTOP_1,BGS,1.0,2022,0.0
RE1,BACKSTOP_1,BGS,1.0,2023,0.0
RE1,BACKSTOP_1,BGS,1.0,2024,0.0
RE1,BACKSTOP_1,BGS,1.0,2025,0.0
RE1,BACKSTOP_1,BGS,1.0,2026,0.0
RE1,BACKSTOP_1,BGS,1.0,2027,0.0
RE1,BACKSTOP_1,BGS,1.0,2028,0.0
RE1,BACKSTOP_1,BGS,1.0,2029,0.0
RE1,BACKSTOP_1,BGS,1.0,2030,0.0
RE1,BACKSTOP_1,BGS,1.0,2031,0.0
RE1,BACKSTOP_1,BGS,1.0,2032,0.0
RE1,BACKSTOP_1,BGS,1.0,2033,0.0
RE1,BACKSTOP_1,BGS,1.0,2034,0.0
RE1,BACKSTOP_1,BGS,1.0,2035,0.0
RE1,BACKSTOP_1,BGS,1.0,2036,0.0
RE1,BACKSTOP_1,BGS,1.0,2037,0.0
RE1,BACKSTOP_1,BGS,1.0,2038,0.0
RE1,BACKSTOP_1,BGS,1.0,2039,0.0
RE1,BACKSTOP_1,BGS,1.0,2040,0.0
RE1,BACKSTOP_1,BGS,1.0,2041,0.0
RE1,BACKSTOP_1,BGS,1.0,2042,0.0
RE1,BACKSTOP_1,BGS,1.0,2043,0.0
RE1,BACKSTOP_1,BGS,1.0,2044,0.0
RE1,BACKSTOP_1,BGS,1.0,2045,0.0
RE1,BACKSTOP_1,BGS,1.0,2046,0.0
RE1,BACKSTOP_1,BGS,1.0,2047,0.0
RE1,BACKSTOP_1,BGS,1.0,2048,0.0
RE1,BACKSTOP_1,BGS,1.0,2049,0.0
RE1,BACKSTOP_1,BGS,1.0,2050,0.0
RE1,BACKSTOP_1,BGS,1.0,2051,0.0
RE1,BACKSTOP_1,BGS,1.0,2052,0.0
RE1,BACKSTOP_1,BGS,1.0,2053,0.0
RE1,BACKSTOP_1,BGS,1.0,2054,0.0
RE1,BACKSTOP_1,BGS,1.0,2055,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2022,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2023,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2024,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2025,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2026,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2027,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2028,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2029,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2030,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2031,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2032,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2033,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2034,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2035,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2036,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2037,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2038,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2039,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2040,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2041,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2042,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2043,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2044,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2045,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2046,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2047,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2048,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2049,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2050,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2051,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2052,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2053,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2054,0.0
RE1,BACKSTOP_1,RESDHT_ZNI,1.0,2055,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2022,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2023,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2024,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2025,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2026,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2027,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2028,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2029,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2030,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2031,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2032,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2033,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2034,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2035,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2036,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2037,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2038,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2039,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2040,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2041,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2042,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2043,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2044,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2045,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2046,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2047,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2048,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2049,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2050,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2051,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2052,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2053,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2054,0.0
RE1,BACKSTOP_1,RESELC_ZNI,1.0,2055,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2022,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2023,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2024,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2025,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2026,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2027,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2028,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2029,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2030,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2031,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2032,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2033,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2034,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2035,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2036,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2037,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2038,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2039,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2040,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2041,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2042,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2043,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2044,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2045,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2046,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2047,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2048,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2049,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2050,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2051,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2052,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2053,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2054,0.0
RE1,BACKSTOP_1,TERDHT,1.0,2055,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2022,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2023,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2024,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2025,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2026,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2027,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2028,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2029,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2030,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2031,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2032,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2033,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2034,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2035,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2036,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2037,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2038,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2039,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2040,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2041,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2042,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2043,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2044,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2045,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2046,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2047,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2048,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2049,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2050,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2051,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2052,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2053,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2054,0.0
RE1,BACKSTOP_1,TERIHT,1.0,2055,0.0
RE1,BACKSTOP_1,TERILU,1.0,2022,0.0
RE1,BACKSTOP_1,TERILU,1.0,2023,0.0
RE1,BACKSTOP_1,TERILU,1.0,2024,0.0
RE1,BACKSTOP_1,TERILU,1.0,2025,0.0
RE1,BACKSTOP_1,TERILU,1.0,2026,0.0
RE1,BACKSTOP_1,TERILU,1.0,2027,0.0
RE1,BACKSTOP_1,TERILU,1.0,2028,0.0
RE1,BACKSTOP_1,TERILU,1.0,2029,0.0
RE1,BACKSTOP_1,TERILU,1.0,2030,0.0
RE1,BACKSTOP_1,TERILU,1.0,2031,0.0
RE1,BACKSTOP_1,TERILU,1.0,2032,0.0
RE1,BACKSTOP_1,TERILU,1.0,2033,0.0
RE1,BACKSTOP_1,TERILU,1.0,2034,0.0
RE1,BACKSTOP_1,TERILU,1.0,2035,0.0
RE1,BACKSTOP_1,TERILU,1.0,2036,0.0
RE1,BACKSTOP_1,TERILU,1.0,2037,0.0
RE1,BACKSTOP_1,TERILU,1.0,2038,0.0
RE1,BACKSTOP_1,TERILU,1.0,2039,0.0
RE1,BACKSTOP_1,TERILU,1.0,2040,0.0
RE1,BACKSTOP_1,TERILU,1.0,2041,0.0
RE1,BACKSTOP_1,TERILU,1.0,2042,0.0
RE1,BACKSTOP_1,TERILU,1.0,2043,0.0
RE1,BACKSTOP_1,TERILU,1.0,2044,0.0
RE1,BACKSTOP_1,TERILU,1.0,2045,0.0
RE1,BACKSTOP_1,TERILU,1.0,2046,0.0
RE1,BACKSTOP_1,TERILU,1.0,2047,0.0
RE1,BACKSTOP_1,TERILU,1.0,2048,0.0
RE1,BACKSTOP_1,TERILU,1.0,2049,0.0
RE1,BACKSTOP_1,TERILU,1.0,2050,0.0
RE1,BACKSTOP_1,TERILU,1.0,2051,0.0
RE1,BACKSTOP_1,TERILU,1.0,2052,0.0
RE1,BACKSTOP_1,TERILU,1.0,2053,0.0
RE1,BACKSTOP_1,TERILU,1.0,2054,0.0
RE1,BACKSTOP_1,TERILU,1.0,2055,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2022,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2023,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2024,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2025,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2026,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2027,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2028,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2029,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2030,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2031,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2032,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2033,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2034,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2035,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2036,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2037,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2038,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2039,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2040,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2041,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2042,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2043,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2044,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2045,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2046,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2047,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2048,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2049,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2050,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2051,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2052,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2053,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2054,0.0
RE1,BACKSTOP_1,TERMPW,1.0,2055,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2022,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2023,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2024,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2025,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2026,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2027,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2028,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2029,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2030,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2031,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2032,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2033,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2034,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2035,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2036,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2037,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2038,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2039,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2040,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2041,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2042,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2043,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2044,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2045,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2046,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2047,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2048,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2049,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2050,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2051,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2052,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2053,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2054,0.0
RE1,BACKSTOP_1,TEROTH,1.0,2055,0.0
RE1,BACKSTOP_1,DSL,1.0,2022,0.0
RE1,BACKSTOP_1,DSL,1.0,2023,0.0
RE1,BACKSTOP_1,DSL,1.0,2024,0.0
RE1,BACKSTOP_1,DSL,1.0,2025,0.0
